,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Option_Type
98,SPY250516P00583000,2025-03-13 15:21:19+00:00,583.0,28.46,25.39,28.5,-4.34,-13.231709,2.0,628,0.1750265603637695,True,REGULAR,USD,PUT
99,SPY250516P00584000,2025-03-14 18:52:20+00:00,584.0,27.69,26.06,29.14,-10.15,-26.823467,2.0,524,0.17426362854003907,True,REGULAR,USD,PUT
100,SPY250516P00585000,2025-03-14 17:12:56+00:00,585.0,27.19,26.74,29.86,-10.409998,-27.686167,18.0,6271,0.17433992172241214,True,REGULAR,USD,PUT
101,SPY250516P00586000,2025-03-14 20:01:59+00:00,586.0,28.69,27.43,30.56,-4.710001,-14.101799,14.0,228,0.17408052490234377,True,REGULAR,USD,PUT
102,SPY250516P00587000,2025-03-14 17:28:26+00:00,587.0,30.54,28.14,31.26,-8.489998,-21.752493,5.0,216,0.17371431762695314,True,REGULAR,USD,PUT
103,SPY250516P00588000,2025-03-13 18:34:00+00:00,588.0,37.8,28.86,31.98,0.0,0.0,23.0,973,0.17350069671630858,True,REGULAR,USD,PUT
104,SPY250516P00589000,2025-03-13 13:58:01+00:00,589.0,37.43,29.59,32.63,0.0,0.0,2.0,599,0.17224948852539065,True,REGULAR,USD,PUT
105,SPY250516P00590000,2025-03-14 19:59:50+00:00,590.0,31.19,30.34,33.49,-10.859999,-25.826395,50.0,8482,0.1736532830810547,True,REGULAR,USD,PUT
106,SPY250516P00591000,2025-03-14 19:55:48+00:00,591.0,31.52,31.1,34.25,-7.279999,-18.762884,3.0,170,0.1736532830810547,True,REGULAR,USD,PUT
107,SPY250516P00592000,2025-03-14 16:48:32+00:00,592.0,34.17,31.88,35.02,-7.6000023,-18.194883,3.0,210,0.17368380035400394,True,REGULAR,USD,PUT
108,SPY250516P00593000,2025-03-14 16:46:22+00:00,593.0,33.67,32.67,35.8,-10.75,-24.200811,7.0,248,0.17374483489990233,True,REGULAR,USD,PUT
109,SPY250516P00594000,2025-03-14 19:35:21+00:00,594.0,35.0,33.51,36.59,-8.110001,-18.812342,18.0,142,0.17386690399169924,True,REGULAR,USD,PUT
110,SPY250516P00595000,2025-03-14 19:04:05+00:00,595.0,35.75,34.33,37.41,-10.419998,-22.568764,311.0,8857,0.17432466308593753,True,REGULAR,USD,PUT
111,SPY250516P00596000,2025-03-14 16:42:45+00:00,596.0,37.23,35.16,38.23,-3.1000023,-7.686591,5.0,167,0.17469087036132813,True,REGULAR,USD,PUT
112,SPY250516P00597000,2025-03-14 14:21:24+00:00,597.0,42.56,36.0,39.11,1.5600014,3.8048816,4.0,155,0.17586578536987307,True,REGULAR,USD,PUT
113,SPY250516P00598000,2025-03-13 18:12:47+00:00,598.0,47.54,36.85,39.96,0.0,0.0,1.0,263,0.17652190673828128,True,REGULAR,USD,PUT
114,SPY250516P00599000,2025-03-14 19:06:49+00:00,599.0,39.02,37.69,40.82,-0.8199997,-2.0582323,13.0,307,0.17728483856201172,True,REGULAR,USD,PUT
115,SPY250516P00600000,2025-03-14 19:53:35+00:00,600.0,39.21,38.56,41.72,-10.82,-21.627024,459.0,13859,0.1785665640258789,True,REGULAR,USD,PUT
116,SPY250516P00601000,2025-03-13 14:27:08+00:00,601.0,44.66,39.47,42.61,0.0,0.0,1.0,163,0.17963466857910154,True,REGULAR,USD,PUT
117,SPY250516P00602000,2025-03-13 17:53:22+00:00,602.0,52.94,40.37,43.46,0.0,0.0,2.0,375,0.18003139312744143,True,REGULAR,USD,PUT
118,SPY250516P00603000,2025-03-14 14:51:53+00:00,603.0,45.25,41.27,44.41,-2.9000015,-6.022848,4.0,230,0.1819539813232422,True,REGULAR,USD,PUT
119,SPY250516P00604000,2025-03-07 17:42:35+00:00,604.0,37.54,42.18,45.33,0.0,0.0,1.0,161,0.18335777587890623,True,REGULAR,USD,PUT
120,SPY250516P00605000,2025-03-14 18:03:22+00:00,605.0,45.26,43.11,46.26,-7.970001,-14.972763,10.0,7263,0.18488363952636716,True,REGULAR,USD,PUT
121,SPY250516P00606000,2025-03-12 19:57:06+00:00,606.0,48.1,44.05,47.2,0.0,0.0,4.0,210,0.186531572265625,True,REGULAR,USD,PUT
122,SPY250516P00607000,2025-03-14 16:10:47+00:00,607.0,47.4,45.0,48.14,-9.919998,-17.306347,1.0,97,0.18814898773193356,True,REGULAR,USD,PUT
123,SPY250516P00608000,2025-03-11 19:06:52+00:00,608.0,48.02,45.96,49.15,0.0,0.0,1.0,38,0.19089554229736327,True,REGULAR,USD,PUT
124,SPY250516P00609000,2025-03-11 19:45:50+00:00,609.0,51.01,46.92,50.05,0.0,0.0,7.0,58,0.19178054321289065,True,REGULAR,USD,PUT
125,SPY250516P00610000,2025-03-14 19:54:30+00:00,610.0,48.45,47.89,51.03,-11.48,-19.155682,11.0,2075,0.1939777868652344,True,REGULAR,USD,PUT
126,SPY250516P00611000,2025-03-11 20:03:56+00:00,611.0,55.26,48.86,51.99,0.0,0.0,1.0,16,0.19583934051513674,True,REGULAR,USD,PUT
127,SPY250516P00612000,2025-03-10 19:17:32+00:00,612.0,55.05,49.84,52.96,0.0,0.0,1.0,10,0.19782296325683596,True,REGULAR,USD,PUT
128,SPY250516P00613000,2025-03-14 13:49:01+00:00,613.0,56.36,50.82,53.93,21.619999,62.233727,1.0,4,0.19980658599853518,True,REGULAR,USD,PUT
129,SPY250516P00614000,2025-02-24 20:53:04+00:00,614.0,21.49,51.81,54.92,0.0,0.0,4.0,26,0.20209538146972655,True,REGULAR,USD,PUT
130,SPY250516P00615000,2025-03-13 19:59:04+00:00,615.0,64.83,52.79,55.9,0.0,0.0,8.0,3580,0.20423159057617185,True,REGULAR,USD,PUT
131,SPY250516P00616000,2025-03-07 18:05:49+00:00,616.0,44.6,53.78,56.89,0.0,0.0,1.0,2,0.206489868774414,True,REGULAR,USD,PUT
132,SPY250516P00617000,2025-03-03 20:51:58+00:00,617.0,37.46,54.77,57.86,0.0,0.0,2.0,11,0.20838193969726557,True,REGULAR,USD,PUT
133,SPY250516P00618000,2025-03-03 20:28:33+00:00,618.0,38.77,55.76,58.86,0.0,0.0,2.0,2,0.2108233215332031,True,REGULAR,USD,PUT
134,SPY250516P00619000,2025-03-10 19:35:21+00:00,619.0,57.51,56.76,59.86,0.0,0.0,1.0,1,0.21323418609619144,True,REGULAR,USD,PUT
135,SPY250516P00620000,2025-03-14 17:11:15+00:00,620.0,58.68,57.75,60.84,-11.220001,-16.051504,6.0,2637,0.21524832611083983,True,REGULAR,USD,PUT
136,SPY250516P00621000,2025-03-07 18:05:49+00:00,621.0,48.85,58.75,61.83,0.0,0.0,1.0,2,0.2174760870361328,True,REGULAR,USD,PUT
137,SPY250516P00622000,2025-03-03 20:51:34+00:00,622.0,41.53,59.75,62.83,0.0,0.0,4.0,2,0.21982591705322263,True,REGULAR,USD,PUT
138,SPY250516P00623000,2025-03-03 20:51:24+00:00,623.0,42.55,60.74,63.81,0.0,0.0,4.0,3,0.22180953979492185,True,REGULAR,USD,PUT
139,SPY250516P00625000,2025-03-13 14:28:18+00:00,625.0,67.84,62.74,65.81,0.0,0.0,1.0,242,0.22650919982910156,True,REGULAR,USD,PUT
140,SPY250516P00626000,2025-03-10 17:23:13+00:00,626.0,63.7,63.74,66.82,0.0,0.0,70.0,11,0.22904213348388675,True,REGULAR,USD,PUT
141,SPY250516P00629000,2025-02-21 19:42:00+00:00,629.0,31.22,66.73,69.82,0.0,0.0,1.0,1,0.23596955444335935,True,REGULAR,USD,PUT
142,SPY250516P00630000,2025-03-06 19:21:54+00:00,630.0,59.8,67.73,70.8,0.0,0.0,6.0,88,0.23786162536621092,True,REGULAR,USD,PUT
143,SPY250516P00632000,2025-02-25 15:05:49+00:00,632.0,39.3,69.73,72.79,0.0,0.0,,1,0.242195078125,True,REGULAR,USD,PUT
144,SPY250516P00633000,2025-03-04 14:56:31+00:00,633.0,56.39,70.73,73.8,0.0,0.0,,1,0.24466697723388675,True,REGULAR,USD,PUT
145,SPY250516P00635000,2025-03-03 15:38:22+00:00,635.0,42.29,72.73,75.82,0.0,0.0,10.0,66,0.24958025817871093,True,REGULAR,USD,PUT
146,SPY250516P00639000,2025-03-10 14:53:46+00:00,639.0,74.83,76.72,79.79,0.0,0.0,5.0,5,0.257819921875,True,REGULAR,USD,PUT
147,SPY250516P00640000,2025-03-06 18:25:50+00:00,640.0,66.25,77.72,80.79,0.0,0.0,23.0,18,0.2600171655273438,True,REGULAR,USD,PUT
148,SPY250516P00645000,2025-03-04 17:28:13+00:00,645.0,66.42,82.72,85.84,0.0,0.0,3.0,1,0.271918901977539,True,REGULAR,USD,PUT
149,SPY250516P00650000,2025-02-28 20:03:05+00:00,650.0,61.37,87.71,90.78,0.0,0.0,3.0,4,0.2812877047729492,True,REGULAR,USD,PUT
150,SPY250516P00655000,2025-03-10 14:53:46+00:00,655.0,92.0,92.71,95.78,0.0,0.0,4.0,4,0.29175512939453113,True,REGULAR,USD,PUT
151,SPY250516P00660000,2025-03-06 14:53:33+00:00,660.0,84.35,97.71,100.79,0.0,0.0,1.0,1,0.30225307128906254,True,REGULAR,USD,PUT
152,SPY250516P00670000,2025-02-19 15:56:54+00:00,670.0,59.59,107.7,110.78,0.0,0.0,1.0,0,0.3220282641601562,True,REGULAR,USD,PUT
153,SPY250516P00675000,2025-02-28 16:43:34+00:00,675.0,88.86,112.69,115.77,0.0,0.0,3.0,3,0.33161068786621095,True,REGULAR,USD,PUT
154,SPY250516P00690000,2025-02-25 16:58:12+00:00,690.0,96.54,127.68,130.74,0.0,0.0,6.0,0,0.3593203717041016,True,REGULAR,USD,PUT
155,SPY250516P00700000,2025-03-04 15:18:20+00:00,700.0,127.0,137.67,140.73,0.0,0.0,1.0,0,0.3773255627441406,True,REGULAR,USD,PUT
156,SPY250516P00705000,2025-01-30 20:51:41+00:00,705.0,101.22,109.87,113.1,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,PUT
157,SPY250516P00740000,2025-02-14 20:57:48+00:00,740.0,129.97,177.64,180.72,0.0,0.0,1.0,0,0.4456842541503906,True,REGULAR,USD,PUT
158,SPY250516P00745000,2025-02-14 20:57:48+00:00,745.0,134.99,182.63,185.69,0.0,0.0,1.0,0,0.45288633056640626,True,REGULAR,USD,PUT
0,SPY250530C00385000,2025-02-28 15:49:29+00:00,385.0,206.49,178.34,181.58,0.0,0.0,5.0,4,0.5015918981933594,True,REGULAR,USD,CALL
1,SPY250530C00390000,2025-03-07 17:38:00+00:00,390.0,184.16,173.45,176.67,0.0,0.0,1.0,2,0.5538985040283204,True,REGULAR,USD,CALL
2,SPY250530C00395000,2025-02-13 20:13:05+00:00,395.0,219.15,168.53,171.76,0.0,0.0,2.0,2,0.541264353027344,True,REGULAR,USD,CALL
3,SPY250530C00400000,2025-03-11 15:25:03+00:00,400.0,161.31,163.69,166.86,0.0,0.0,1.0,3,0.5289353747558594,True,REGULAR,USD,CALL
4,SPY250530C00405000,2025-03-12 15:55:47+00:00,405.0,157.76,158.79,161.96,0.0,0.0,1.0,2,0.5165453619384766,True,REGULAR,USD,CALL
5,SPY250530C00410000,2025-02-13 16:42:33+00:00,410.0,201.93,153.89,157.06,0.0,0.0,2.0,1,0.5041553491210937,True,REGULAR,USD,CALL
6,SPY250530C00415000,2025-02-13 20:41:02+00:00,415.0,199.64,149.0,152.17,0.0,0.0,2.0,0,0.4920399917602539,True,REGULAR,USD,CALL
7,SPY250530C00420000,2025-02-14 14:57:44+00:00,420.0,195.49,144.11,147.28,0.0,0.0,2.0,1,0.47986359985351557,True,REGULAR,USD,CALL
8,SPY250530C00425000,2025-02-13 16:15:31+00:00,425.0,187.78,139.23,142.4,0.0,0.0,2.0,0,0.4679008288574219,True,REGULAR,USD,CALL
9,SPY250530C00430000,2025-02-13 16:11:52+00:00,430.0,183.1,134.35,137.52,0.0,0.0,2.0,1,0.4558770233154297,True,REGULAR,USD,CALL
10,SPY250530C00435000,2025-02-13 15:43:04+00:00,435.0,177.99,129.48,132.66,0.0,0.0,2.0,4,0.4442804595947265,True,REGULAR,USD,CALL
11,SPY250530C00440000,2025-02-13 16:12:05+00:00,440.0,173.32,124.64,127.8,0.0,0.0,2.0,2,0.43256182678222654,True,REGULAR,USD,CALL
12,SPY250530C00445000,2025-03-13 17:19:16+00:00,445.0,111.0,119.79,122.96,0.0,0.0,10.0,14,0.4212094012451172,True,REGULAR,USD,CALL
13,SPY250530C00450000,2025-03-14 13:40:05+00:00,450.0,112.99,114.95,118.13,-2.540001,-2.1985638,8.0,14,0.4099790447998046,True,REGULAR,USD,CALL
14,SPY250530C00455000,2025-02-18 14:42:07+00:00,455.0,161.45,110.13,113.31,0.0,0.0,2.0,0,0.3987486883544922,True,REGULAR,USD,CALL
15,SPY250530C00460000,2025-03-11 19:05:25+00:00,460.0,107.85,105.38,108.51,0.0,0.0,1.0,9,0.3878235046386719,True,REGULAR,USD,CALL
16,SPY250530C00465000,2025-03-11 13:30:04+00:00,465.0,101.56,100.64,103.74,0.0,0.0,7.0,11,0.3772645281982422,True,REGULAR,USD,CALL
17,SPY250530C00470000,2025-03-11 16:13:52+00:00,470.0,92.77,95.9,98.98,0.0,0.0,1.0,23,0.36664451721191404,True,REGULAR,USD,CALL
18,SPY250530C00475000,2025-03-13 16:58:13+00:00,475.0,92.74,91.19,94.25,8.619995,10.247259,1.0,17,0.35632967895507806,True,REGULAR,USD,CALL
19,SPY250530C00480000,2025-02-24 17:09:53+00:00,480.0,127.08,86.5,89.56,0.0,0.0,1.0,5,0.3463810479736328,True,REGULAR,USD,CALL
20,SPY250530C00485000,2025-03-14 20:13:18+00:00,485.0,83.1,81.83,84.9,-28.220001,-25.350342,1.0,32,0.33661552062988287,True,REGULAR,USD,CALL
21,SPY250530C00490000,2025-03-13 13:50:52+00:00,490.0,74.26,76.96,80.27,0.0,0.0,8.0,80,0.3269415451049804,True,REGULAR,USD,CALL
22,SPY250530C00495000,2025-03-12 13:46:24+00:00,495.0,74.74,72.65,75.7,0.0,0.0,2.0,8,0.3177863632202148,True,REGULAR,USD,CALL
23,SPY250530C00500000,2025-03-13 19:34:57+00:00,500.0,61.78,67.85,71.17,0.0,0.0,2.0,407,0.30869221588134765,True,REGULAR,USD,CALL
24,SPY250530C00505000,2025-03-06 17:43:38+00:00,505.0,77.03,63.37,66.7,0.0,0.0,1.0,18,0.29990324127197265,True,REGULAR,USD,CALL
25,SPY250530C00510000,2025-03-07 14:42:58+00:00,510.0,73.32,58.89,62.3,0.0,0.0,1.0,15,0.2914499566650389,True,REGULAR,USD,CALL
26,SPY250530C00515000,2025-03-13 19:43:27+00:00,515.0,48.34,54.59,57.97,0.0,0.0,1.0,10,0.2832408102416991,True,REGULAR,USD,CALL
27,SPY250530C00520000,2025-03-14 14:23:41+00:00,520.0,52.42,50.27,53.72,2.5599976,5.1343713,2.0,110,0.2752452847290039,True,REGULAR,USD,CALL
28,SPY250530C00525000,2025-03-14 19:35:23+00:00,525.0,47.92,46.1,49.55,-1.6500015,-3.3286293,2.0,121,0.2674023455810547,True,REGULAR,USD,CALL
29,SPY250530C00530000,2025-03-12 13:36:20+00:00,530.0,46.22,41.95,45.48,0.0,0.0,2.0,156,0.2598035446166992,True,REGULAR,USD,CALL
30,SPY250530C00535000,2025-03-13 14:28:59+00:00,535.0,37.55,37.96,41.52,0.0,0.0,1.0,144,0.2524336231994629,True,REGULAR,USD,CALL
31,SPY250530C00536000,2025-03-12 18:00:49+00:00,536.0,38.29,37.18,40.74,0.0,0.0,4.0,34,0.25095353546142574,True,REGULAR,USD,CALL
32,SPY250530C00537000,2025-03-14 20:13:33+00:00,537.0,38.35,36.4,39.97,4.8799973,14.580213,2.0,37,0.2495497409057617,True,REGULAR,USD,CALL
33,SPY250530C00538000,2025-03-12 18:00:12+00:00,538.0,36.52,35.63,39.2,0.0,0.0,4.0,54,0.24811542907714845,True,REGULAR,USD,CALL
34,SPY250530C00539000,2025-03-13 19:54:50+00:00,539.0,30.55,34.86,38.43,0.0,0.0,30.0,50,0.24660482406616213,True,REGULAR,USD,CALL
35,SPY250530C00540000,2025-03-14 19:59:40+00:00,540.0,36.99,34.09,37.68,7.1900024,24.127525,12.0,185,0.2452773226928711,True,REGULAR,USD,CALL
36,SPY250530C00541000,2025-03-13 19:54:50+00:00,541.0,29.09,35.06,35.17,0.0,0.0,76.0,68,0.22510540527343748,True,REGULAR,USD,CALL
37,SPY250530C00542000,2025-03-13 16:09:02+00:00,542.0,30.26,34.31,34.41,0.0,0.0,48.0,82,0.2237016107177734,True,REGULAR,USD,CALL
38,SPY250530C00543000,2025-03-13 14:33:53+00:00,543.0,31.75,33.57,33.67,0.0,0.0,33.0,132,0.22243514389038083,True,REGULAR,USD,CALL
39,SPY250530C00544000,2025-03-13 15:45:47+00:00,544.0,29.23,32.83,32.93,0.0,0.0,74.0,124,0.22112290115356442,True,REGULAR,USD,CALL
40,SPY250530C00545000,2025-03-13 18:25:15+00:00,545.0,27.82,32.09,32.19,0.0,0.0,72.0,149,0.21976488250732418,True,REGULAR,USD,CALL
41,SPY250530C00546000,2025-03-13 15:45:47+00:00,546.0,27.82,31.36,31.46,0.0,0.0,78.0,180,0.21845263977050777,True,REGULAR,USD,CALL
42,SPY250530C00547000,2025-03-13 15:00:03+00:00,547.0,28.47,30.64,30.73,0.0,0.0,55.0,214,0.21706410385131836,True,REGULAR,USD,CALL
43,SPY250530C00548000,2025-03-13 16:16:56+00:00,548.0,25.7,29.92,30.02,0.0,0.0,130.0,236,0.21584341293334958,True,REGULAR,USD,CALL
44,SPY250530C00549000,2025-03-13 19:05:11+00:00,549.0,25.25,29.21,29.3,0.0,0.0,66.0,201,0.21445487701416016,True,REGULAR,USD,CALL
45,SPY250530C00550000,2025-03-14 19:57:49+00:00,550.0,29.7,28.51,28.6,5.5,22.727272,55.0,300,0.2132036688232422,True,REGULAR,USD,CALL
46,SPY250530C00551000,2025-03-14 13:52:37+00:00,551.0,26.6,27.81,27.89,2.4099998,9.962793,1.0,252,0.2117998742675781,True,REGULAR,USD,CALL
47,SPY250530C00552000,2025-03-13 19:51:53+00:00,552.0,27.37,27.12,27.2,5.620001,25.839085,4.0,178,0.21053340744018556,True,REGULAR,USD,CALL
48,SPY250530C00553000,2025-03-14 19:31:34+00:00,553.0,26.55,26.43,26.51,4.9299984,22.802952,28.0,270,0.2092059060668945,True,REGULAR,USD,CALL
49,SPY250530C00554000,2025-03-14 13:54:23+00:00,554.0,25.41,25.75,25.83,3.58,16.39945,9.0,153,0.2079241806030273,True,REGULAR,USD,CALL
50,SPY250530C00555000,2025-03-14 19:59:10+00:00,555.0,26.2,25.08,25.15,5.700001,27.804882,28.0,413,0.20655090332031245,True,REGULAR,USD,CALL
51,SPY250530C00556000,2025-03-14 15:44:52+00:00,556.0,25.0,24.41,24.49,3.58,16.71335,4.0,109,0.20533021240234373,True,REGULAR,USD,CALL
52,SPY250530C00557000,2025-03-14 19:31:23+00:00,557.0,23.88,23.75,23.83,4.379999,22.461533,19.0,157,0.20404848693847655,True,REGULAR,USD,CALL
53,SPY250530C00558000,2025-03-14 14:25:25+00:00,558.0,21.16,23.1,23.17,2.4400005,13.034192,14.0,309,0.2026904682922363,True,REGULAR,USD,CALL
54,SPY250530C00559000,2025-03-14 14:28:36+00:00,559.0,22.47,22.45,22.53,3.5,18.450186,7.0,146,0.20145451873779296,True,REGULAR,USD,CALL
55,SPY250530C00560000,2025-03-14 19:35:00+00:00,560.0,22.96,21.81,21.88,5.529999,31.7269,80.0,338,0.20005072418212888,True,REGULAR,USD,CALL
56,SPY250530C00561000,2025-03-14 15:57:28+00:00,561.0,22.02,21.18,21.26,5.220001,31.071436,40.0,204,0.19887580917358394,True,REGULAR,USD,CALL
57,SPY250530C00562000,2025-03-14 19:14:28+00:00,562.0,21.05,20.56,20.64,4.8499985,29.93826,16.0,237,0.19762460098266604,True,REGULAR,USD,CALL
58,SPY250530C00563000,2025-03-14 19:58:16+00:00,563.0,21.03,19.95,20.02,5.200001,32.849026,24.0,256,0.196297099609375,False,REGULAR,USD,CALL
59,SPY250530C00564000,2025-03-14 18:41:08+00:00,564.0,19.6,19.34,19.41,3.3700008,20.764023,28.0,110,0.19500011550903318,False,REGULAR,USD,CALL
60,SPY250530C00565000,2025-03-14 19:28:33+00:00,565.0,18.7,18.74,18.8,3.170001,20.412113,77.0,436,0.19362683822631838,False,REGULAR,USD,CALL
61,SPY250530C00566000,2025-03-13 18:51:55+00:00,566.0,19.17,18.15,18.22,3.7300005,24.158035,2.0,68,0.19246718185424805,False,REGULAR,USD,CALL
62,SPY250530C00567000,2025-03-14 19:59:04+00:00,567.0,18.59,17.57,17.64,4.09,28.206898,5.0,267,0.1912312322998047,False,REGULAR,USD,CALL
63,SPY250530C00568000,2025-03-14 19:55:32+00:00,568.0,17.96,17.0,17.07,2.6899986,17.616232,6.0,699,0.19001054138183598,False,REGULAR,USD,CALL
64,SPY250530C00569000,2025-03-14 18:32:45+00:00,569.0,16.38,16.43,16.5,3.159999,23.90317,17.0,93,0.18869829864501952,False,REGULAR,USD,CALL
65,SPY250530C00570000,2025-03-14 20:12:23+00:00,570.0,15.9,15.88,15.94,2.7999992,21.374039,209.0,1935,0.18741657318115235,False,REGULAR,USD,CALL
66,SPY250530C00571000,2025-03-13 18:51:55+00:00,571.0,12.98,15.33,15.4,0.0,0.0,6.0,174,0.1862263995361328,False,REGULAR,USD,CALL
67,SPY250530C00572000,2025-03-14 17:41:38+00:00,572.0,15.36,14.79,14.86,2.6999998,21.327013,112.0,149,0.18497519134521478,False,REGULAR,USD,CALL
68,SPY250530C00573000,2025-03-14 17:09:42+00:00,573.0,14.82,14.27,14.34,3.7399998,33.75451,19.0,117,0.1838155349731445,False,REGULAR,USD,CALL
69,SPY250530C00574000,2025-03-13 18:16:42+00:00,574.0,13.79,13.75,13.82,2.5500002,22.686834,5.0,212,0.18256432678222656,False,REGULAR,USD,CALL
70,SPY250530C00575000,2025-03-14 20:10:51+00:00,575.0,13.34,13.24,13.31,2.5299997,23.404253,58.0,856,0.18134363586425778,False,REGULAR,USD,CALL
71,SPY250530C00576000,2025-03-13 19:27:45+00:00,576.0,9.93,12.74,12.81,0.0,0.0,129.0,156,0.18012294494628905,False,REGULAR,USD,CALL
72,SPY250530C00577000,2025-03-14 19:59:39+00:00,577.0,13.03,12.25,12.31,3.5199995,37.013664,2.0,262,0.17879544357299804,False,REGULAR,USD,CALL
73,SPY250530C00578000,2025-03-13 19:29:40+00:00,578.0,9.14,11.77,11.84,0.0,0.0,120.0,166,0.17768156311035155,False,REGULAR,USD,CALL
74,SPY250530C00579000,2025-03-14 19:09:14+00:00,579.0,11.5,11.31,11.37,2.8400002,32.79446,13.0,209,0.17647613082885744,False,REGULAR,USD,CALL
75,SPY250530C00580000,2025-03-14 20:10:51+00:00,580.0,10.92,10.85,10.9,2.6000004,31.250006,82.0,1362,0.17517914672851562,False,REGULAR,USD,CALL
76,SPY250530C00581000,2025-03-14 17:47:32+00:00,581.0,10.38,10.4,10.47,2.2300005,27.36197,3.0,340,0.17417207672119145,False,REGULAR,USD,CALL
77,SPY250530C00582000,2025-03-13 19:25:40+00:00,582.0,7.74,9.96,10.02,0.0,0.0,152.0,279,0.1728750926208496,False,REGULAR,USD,CALL
78,SPY250530C00583000,2025-03-14 18:05:43+00:00,583.0,9.64,9.54,9.6,2.0900002,27.68212,1.0,169,0.17179172943115234,False,REGULAR,USD,CALL
79,SPY250530C00584000,2025-03-14 15:22:16+00:00,584.0,9.37,9.12,9.18,2.13,29.419893,3.0,353,0.17060155578613284,False,REGULAR,USD,CALL
80,SPY250530C00585000,2025-03-14 20:11:33+00:00,585.0,8.75,8.72,8.76,2.0,29.62963,301.0,1372,0.16928931304931644,False,REGULAR,USD,CALL
81,SPY250530C00586000,2025-03-14 19:54:19+00:00,586.0,8.83,8.32,8.38,2.6100001,41.96142,7.0,395,0.16831276031494147,False,REGULAR,USD,CALL
82,SPY250530C00587000,2025-03-13 20:04:51+00:00,587.0,6.25,7.94,7.99,0.0,0.0,420.0,485,0.1671225866699219,False,REGULAR,USD,CALL
83,SPY250530C00588000,2025-03-13 18:14:04+00:00,588.0,6.27,7.57,7.63,0.0,0.0,1.0,210,0.16614603393554692,False,REGULAR,USD,CALL
84,SPY250530C00589000,2025-03-13 15:52:38+00:00,589.0,6.99,7.21,7.27,1.0499997,17.676764,1.0,616,0.16507792938232424,False,REGULAR,USD,CALL
85,SPY250530C00590000,2025-03-14 19:57:52+00:00,590.0,7.43,6.86,6.9,2.2999997,44.8343,695.0,3081,0.16376568664550784,False,REGULAR,USD,CALL
86,SPY250530C00591000,2025-03-14 19:25:32+00:00,591.0,6.7,6.52,6.55,1.79,36.45621,5.0,1121,0.16256025436401367,False,REGULAR,USD,CALL
87,SPY250530C00592000,2025-03-13 20:05:53+00:00,592.0,6.4,6.19,6.24,1.56,32.231403,6.0,845,0.16172102935791016,False,REGULAR,USD,CALL
88,SPY250530C00593000,2025-03-14 16:54:38+00:00,593.0,6.32,5.87,5.93,2.0700002,48.705887,8.0,313,0.1607444766235352,False,REGULAR,USD,CALL
89,SPY250530C00594000,2025-03-14 15:52:00+00:00,594.0,5.75,5.56,5.61,1.0300002,21.82204,9.0,302,0.1595543029785156,False,REGULAR,USD,CALL
90,SPY250530C00595000,2025-03-14 19:54:10+00:00,595.0,5.65,5.27,5.3,1.73,44.132652,5.0,4081,0.15833361206054689,False,REGULAR,USD,CALL
91,SPY250530C00596000,2025-03-14 18:46:21+00:00,596.0,5.16,4.98,5.04,1.4599998,39.459454,5.0,395,0.15766223205566404,False,REGULAR,USD,CALL
92,SPY250530C00597000,2025-03-14 19:47:35+00:00,597.0,4.9,4.71,4.74,0.93000007,23.425694,27.0,1546,0.15631947204589847,False,REGULAR,USD,CALL
93,SPY250530C00598000,2025-03-14 16:05:59+00:00,598.0,4.73,4.44,4.5,1.1100001,30.662987,6.0,328,0.15564809204101562,False,REGULAR,USD,CALL
94,SPY250530C00599000,2025-03-14 19:44:50+00:00,599.0,4.29,4.19,4.24,0.78999996,22.571428,30.0,408,0.154579987487793,False,REGULAR,USD,CALL
95,SPY250530C00600000,2025-03-14 20:06:04+00:00,600.0,4.01,3.95,3.99,1.0600002,35.93221,234.0,3247,0.15354240020751952,False,REGULAR,USD,CALL
96,SPY250530C00601000,2025-03-14 18:38:47+00:00,601.0,3.86,3.72,3.77,1.1199999,40.875908,20.0,386,0.15277946838378909,False,REGULAR,USD,CALL
97,SPY250530C00602000,2025-03-14 19:15:19+00:00,602.0,3.66,3.5,3.54,0.77,26.643599,11.0,436,0.15174188110351564,False,REGULAR,USD,CALL
98,SPY250530C00603000,2025-03-14 16:36:38+00:00,603.0,3.54,3.28,3.32,0.93000007,35.632187,33.0,705,0.15070429382324224,False,REGULAR,USD,CALL
99,SPY250530C00604000,2025-03-14 19:36:15+00:00,604.0,3.15,3.08,3.13,0.74,30.705393,30.0,468,0.1500329138183594,False,REGULAR,USD,CALL
100,SPY250530C00605000,2025-03-14 20:14:11+00:00,605.0,2.93,2.89,2.92,0.6300001,27.391308,49.0,2652,0.14887325744628904,False,REGULAR,USD,CALL
101,SPY250530C00606000,2025-03-14 16:13:19+00:00,606.0,2.83,2.71,2.76,0.63999987,29.223738,8.0,273,0.148446015625,False,REGULAR,USD,CALL
102,SPY250530C00607000,2025-03-14 13:30:08+00:00,607.0,2.24,2.54,2.56,0.22000003,10.89109,1.0,743,0.1471642901611328,False,REGULAR,USD,CALL
